B_mean,G_mean,R_mean
110.39033130787037,115.74002989969136,46.223259066358025
106.48264178240741,114.497890625,47.262940779320985
110.85471305941358,115.88290846836419,46.089061535493826
114.79365499614198,117.13395399305556,45.38752652391975
110.71874083719136,115.85432291666666,45.89182195216049
110.449296875,115.34736689814815,46.795173128858025
110.30258728780865,115.90171199845679,46.38631317515432
119.51302854938271,100.71867621527778,41.23218846450617
115.58374807098765,104.17136863425925,45.26042004243827
110.3317153742284,116.04913339120371,46.65978443287037
110.54489631558641,115.75242380401235,46.37487750771605
110.82570746527777,115.61693383487655,46.65295428240741
110.62456597222223,116.07611448688272,46.57436583719136
119.39545669367284,100.66579330632716,40.602812982253084
106.36115210262345,114.0499430941358,47.017323013117284
109.93220679012346,116.21621334876544,46.378399402006174
110.78037953317902,115.45211033950618,46.561671006944444
109.93989293981481,115.26768711419753,46.60024112654321
110.79060522762346,115.40829475308642,45.89361111111111
110.01446421682098,115.98658468364198,46.63179157021605
106.7103867669753,114.50043016975309,46.72828510802469
110.04306616512346,116.07013454861111,46.318057002314816
115.69743875385802,116.6580150462963,45.57860966435185
115.03282503858024,116.77121672453704,45.78426022376543
110.79790605709877,115.4271551890432,46.16448688271605
110.65122540509259,116.06192033179012,46.08932484567901
