B_mean,G_mean,R_mean
107.39033130787037,114.74002989969136,47.223259066358025
106.48264178240741,114.497890625,47.262940779320985
106.85471305941358,114.88290846836419,47.089061535493826
113.79365499614198,116.13395399305556,45.38752652391975
106.71874083719136,114.85432291666666,46.89182195216049
106.449296875,114.34736689814815,46.795173128858025
107.30258728780865,114.90171199845679,47.38631317515432
120.51302854938271,102.71867621527778,41.23218846450617
117.58374807098765,106.17136863425925,44.26042004243827
114.3317153742284,117.04913339120371,45.65978443287037
113.54489631558641,116.75242380401235,45.37487750771605
113.82570746527777,116.61693383487655,45.65295428240741
106.62456597222223,115.07611448688272,46.57436583719136
121.39545669367284,102.66579330632716,40.602812982253084
107.36115210262345,115.0499430941358,47.017323013117284
106.93220679012346,114.21621334876544,47.378399402006174
106.78037953317902,114.45211033950618,46.561671006944444
113.93989293981481,116.26768711419753,45.60024112654321
113.79060522762346,116.40829475308642,45.89361111111111
114.01446421682098,116.98658468364198,45.63179157021605
106.7103867669753,114.50043016975309,46.72828510802469
107.04306616512346,115.07013454861111,47.318057002314816
113.69743875385802,116.6580150462963,45.57860966435185
114.03282503858024,116.77121672453704,45.78426022376543
113.79790605709877,116.4271551890432,46.16448688271605
113.65122540509259,117.06192033179012,46.08932484567901
