B_mean,G_mean,R_mean
106.39033130787037,113.74002989969136,48.223259066358025
106.48264178240741,114.497890625,48.262940779320985
106.85471305941358,113.88290846836419,48.089061535493826
106.79365499614198,114.13395399305556,47.38752652391975
106.71874083719136,113.85432291666666,47.89182195216049
106.449296875,114.34736689814815,47.795173128858025
106.30258728780865,113.90171199845679,47.38631317515432
119.51302854938271,104.71867621527778,43.23218846450617
106.58374807098765,114.17136863425925,48.26042004243827
106.3317153742284,114.04913339120371,47.65978443287037
106.54489631558641,113.75242380401235,47.37487750771605
106.82570746527777,113.61693383487655,47.65295428240741
106.62456597222223,114.07611448688272,47.57436583719136
119.39545669367284,104.66579330632716,42.602812982253084
106.36115210262345,114.0499430941358,48.017323013117284
106.93220679012346,114.21621334876544,47.378399402006174
106.78037953317902,114.45211033950618,47.561671006944444
106.93989293981481,114.26768711419753,47.60024112654321
106.79060522762346,114.40829475308642,47.89361111111111
107.01446421682098,113.98658468364198,47.63179157021605
106.7103867669753,114.50043016975309,47.72828510802469
107.04306616512346,114.07013454861111,47.318057002314816
106.69743875385802,113.6580150462963,47.57860966435185
107.03282503858024,113.77121672453704,47.78426022376543
106.79790605709877,114.4271551890432,48.16448688271605
106.65122540509259,114.06192033179012,48.08932484567901
