,threshold,tnr,precision,recall,f1,fpr
53,0.0053,0.5909090909090909,0.6842105263157895,0.9176470588235294,0.7839195979899497,0.4090909090909091
54,0.0054,0.5909090909090909,0.6842105263157895,0.9176470588235294,0.7839195979899497,0.4090909090909091
55,0.0055000000000000005,0.5909090909090909,0.6842105263157895,0.9176470588235294,0.7839195979899497,0.4090909090909091
56,0.0056,0.6022727272727273,0.6902654867256637,0.9176470588235294,0.7878787878787877,0.3977272727272727
57,0.0057,0.6022727272727273,0.6902654867256637,0.9176470588235294,0.7878787878787877,0.3977272727272727
58,0.0058000000000000005,0.6022727272727273,0.6902654867256637,0.9176470588235294,0.7878787878787877,0.3977272727272727
59,0.0059,0.6022727272727273,0.6902654867256637,0.9176470588235294,0.7878787878787877,0.3977272727272727
60,0.006,0.6022727272727273,0.6902654867256637,0.9176470588235294,0.7878787878787877,0.3977272727272727
61,0.0061,0.6022727272727273,0.6902654867256637,0.9176470588235294,0.7878787878787877,0.3977272727272727
62,0.006200000000000001,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
63,0.0063,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
64,0.0064,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
65,0.006500000000000001,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
66,0.0066,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
67,0.0067,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
68,0.0068000000000000005,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
69,0.006900000000000001,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
70,0.007,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
71,0.0071,0.6136363636363636,0.6964285714285714,0.9176470588235294,0.7918781725888324,0.38636363636363635
72,0.007200000000000001,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
73,0.0073,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
74,0.0074,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
75,0.007500000000000001,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
76,0.0076,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
77,0.0077,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
78,0.0078000000000000005,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
79,0.0079,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
80,0.008,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
81,0.0081,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
82,0.0082,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
83,0.0083,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
84,0.008400000000000001,0.6136363636363636,0.6936936936936937,0.9058823529411765,0.7857142857142858,0.38636363636363635
85,0.0085,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
86,0.0086,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
87,0.008700000000000001,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
88,0.0088,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
89,0.0089,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
90,0.009000000000000001,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
91,0.0091,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
92,0.0092,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
93,0.009300000000000001,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
94,0.0094,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
95,0.0095,0.625,0.7,0.9058823529411765,0.7897435897435896,0.375
96,0.009600000000000001,0.6363636363636364,0.7064220183486238,0.9058823529411765,0.7938144329896907,0.36363636363636365
97,0.0097,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
98,0.0098,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
99,0.0099,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
100,0.01,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
101,0.010100000000000001,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
102,0.0102,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
103,0.0103,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
104,0.010400000000000001,0.6477272727272727,0.7129629629629629,0.9058823529411765,0.7979274611398964,0.3522727272727273
105,0.0105,0.6704545454545454,0.7264150943396226,0.9058823529411765,0.8062827225130891,0.32954545454545453
106,0.0106,0.6704545454545454,0.7264150943396226,0.9058823529411765,0.8062827225130891,0.32954545454545453
107,0.010700000000000001,0.6818181818181818,0.7333333333333333,0.9058823529411765,0.8105263157894737,0.3181818181818182
108,0.0108,0.6818181818181818,0.7333333333333333,0.9058823529411765,0.8105263157894737,0.3181818181818182
109,0.0109,0.6818181818181818,0.7333333333333333,0.9058823529411765,0.8105263157894737,0.3181818181818182
110,0.011000000000000001,0.6818181818181818,0.7333333333333333,0.9058823529411765,0.8105263157894737,0.3181818181818182
111,0.0111,0.6818181818181818,0.7333333333333333,0.9058823529411765,0.8105263157894737,0.3181818181818182
112,0.0112,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
113,0.011300000000000001,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
114,0.0114,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
115,0.0115,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
116,0.011600000000000001,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
117,0.0117,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
118,0.0118,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
119,0.0119,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
120,0.012,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
121,0.012100000000000001,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
122,0.0122,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
123,0.0123,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
124,0.012400000000000001,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
125,0.0125,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
126,0.0126,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
127,0.012700000000000001,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
128,0.0128,0.6931818181818182,0.7403846153846154,0.9058823529411765,0.8148148148148149,0.3068181818181818
129,0.0129,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
130,0.013000000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
131,0.0131,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
132,0.0132,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
133,0.013300000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
134,0.0134,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
135,0.0135,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
136,0.013600000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
137,0.0137,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
138,0.013800000000000002,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
139,0.013900000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
140,0.014,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
141,0.014100000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
142,0.0142,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
143,0.0143,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
144,0.014400000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
145,0.0145,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
146,0.0146,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
147,0.014700000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
148,0.0148,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
149,0.0149,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
150,0.015000000000000001,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
151,0.0151,0.7045454545454546,0.7475728155339806,0.9058823529411765,0.8191489361702128,0.29545454545454547
152,0.0152,0.7159090909090909,0.7549019607843137,0.9058823529411765,0.823529411764706,0.2840909090909091
153,0.015300000000000001,0.7159090909090909,0.7524752475247525,0.8941176470588236,0.8172043010752688,0.2840909090909091
154,0.0154,0.7159090909090909,0.7524752475247525,0.8941176470588236,0.8172043010752688,0.2840909090909091
155,0.0155,0.7159090909090909,0.7524752475247525,0.8941176470588236,0.8172043010752688,0.2840909090909091
156,0.015600000000000001,0.7159090909090909,0.7524752475247525,0.8941176470588236,0.8172043010752688,0.2840909090909091
157,0.015700000000000002,0.7159090909090909,0.7524752475247525,0.8941176470588236,0.8172043010752688,0.2840909090909091
158,0.0158,0.7159090909090909,0.7524752475247525,0.8941176470588236,0.8172043010752688,0.2840909090909091
159,0.0159,0.7159090909090909,0.75,0.8823529411764706,0.8108108108108107,0.2840909090909091
160,0.016,0.7159090909090909,0.75,0.8823529411764706,0.8108108108108107,0.2840909090909091
161,0.0161,0.7159090909090909,0.75,0.8823529411764706,0.8108108108108107,0.2840909090909091
162,0.0162,0.7159090909090909,0.75,0.8823529411764706,0.8108108108108107,0.2840909090909091
163,0.016300000000000002,0.7159090909090909,0.75,0.8823529411764706,0.8108108108108107,0.2840909090909091
164,0.0164,0.7159090909090909,0.75,0.8823529411764706,0.8108108108108107,0.2840909090909091
165,0.0165,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
166,0.0166,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
167,0.0167,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
168,0.016800000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
169,0.016900000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
170,0.017,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
171,0.0171,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
172,0.0172,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
173,0.0173,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
174,0.017400000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
175,0.0175,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
176,0.0176,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
177,0.0177,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
178,0.0178,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
179,0.0179,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
180,0.018000000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
181,0.0181,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
182,0.0182,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
183,0.0183,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
184,0.0184,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
185,0.018500000000000003,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
186,0.018600000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
187,0.0187,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
188,0.0188,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
189,0.0189,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
190,0.019,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
191,0.019100000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
192,0.019200000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
193,0.0193,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
194,0.0194,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
195,0.0195,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
196,0.0196,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
197,0.019700000000000002,0.7272727272727273,0.7575757575757576,0.8823529411764706,0.8152173913043479,0.2727272727272727
198,0.0198,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
199,0.0199,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
200,0.02,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
201,0.0201,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
202,0.020200000000000003,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
203,0.020300000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
204,0.0204,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
205,0.0205,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
206,0.0206,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
207,0.0207,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
208,0.020800000000000003,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
209,0.020900000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
210,0.021,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
211,0.0211,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
212,0.0212,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
213,0.0213,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
214,0.021400000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
215,0.021500000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
216,0.0216,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
217,0.0217,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
218,0.0218,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
219,0.0219,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
220,0.022000000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
221,0.0221,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
222,0.0222,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
223,0.0223,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
224,0.0224,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
225,0.022500000000000003,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
226,0.022600000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
227,0.0227,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
228,0.0228,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
229,0.0229,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
230,0.023,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
231,0.023100000000000002,0.7386363636363636,0.7653061224489796,0.8823529411764706,0.8196721311475409,0.26136363636363635
232,0.023200000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
233,0.0233,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
234,0.0234,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
235,0.0235,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
236,0.0236,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
237,0.023700000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
238,0.0238,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
239,0.0239,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
240,0.024,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
241,0.0241,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
242,0.024200000000000003,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
243,0.024300000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
244,0.0244,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
245,0.0245,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
246,0.0246,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
247,0.0247,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
248,0.024800000000000003,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
249,0.024900000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
250,0.025,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
251,0.0251,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
252,0.0252,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
253,0.0253,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
254,0.025400000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
255,0.025500000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
256,0.0256,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
257,0.0257,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
258,0.0258,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
259,0.025900000000000003,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
260,0.026000000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
261,0.0261,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
262,0.0262,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
263,0.0263,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
264,0.0264,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
265,0.026500000000000003,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
266,0.026600000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
267,0.0267,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
268,0.0268,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
269,0.0269,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
270,0.027,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
271,0.027100000000000003,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
272,0.027200000000000002,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
273,0.0273,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
274,0.0274,0.75,0.7731958762886598,0.8823529411764706,0.8241758241758242,0.25
